Unnamed: 0,UEI,Start Date,End Date,Duration(Days),Main Cause,Districts,State,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage,Event Source,District_LGD_Codes,State_Codes,Start_Year,Start_Month,Start_Day,High_Impact
3201,UEI-IMD-FL-2003-0096,2003-07-22,2003-07-22,1.0,heavy rains,"Ballia, Ghazipurr,Mirzapur",Uttar Pradesh,5.0,,,,5 persons died,,IMD,,9.0,2003.0,7.0,22.0,0
3203,UEI-IMD-FL-2003-0098,2003-08-25,2003-08-25,1.0,heavy rains,Gorakhpur,Uttar Pradesh,2.0,,,,(i)2 persons died (ii)Some cattle perished,,IMD,148.0,9.0,2003.0,8.0,25.0,0
3204,UEI-IMD-FL-2003-0099,2003-08-26,2003-08-26,1.0,heavy rains,Gonda,Uttar Pradesh,1.0,,,,1 child died,Widespread damage to crops reported,IMD,514.0,9.0,2003.0,8.0,26.0,0
3205,UEI-IMD-FL-2003-0100,2003-09-02,2003-09-02,1.0,heavy rains,Hamirpur,Uttar Pradesh,2.0,,,,2 persons died due to house collapse in village Kargaon,,IMD,17.0,9.0,2003.0,9.0,2.0,0
3206,UEI-IMD-FL-2003-0101,2003-09-03,2003-09-03,1.0,heavy rains,Muzaffarnagar,Uttar Pradesh,3.0,,,,"3 persons died,many injured",Many houses collapsed,IMD,172.0,9.0,2003.0,9.0,3.0,0
3207,UEI-IMD-FL-2003-0102,2003-09-04,2003-09-04,1.0,heavy rains,Many parts,Uttar Pradesh,65.0,,,,65 persons died,,IMD,,9.0,2003.0,9.0,4.0,1
3208,UEI-IMD-FL-2003-0103,2003-09-08,2003-09-21,14.0,"severe flood (ganga,its tributaries)",Many parts,Uttar Pradesh,172.0,,,,172 persons died ,,IMD,,9.0,2003.0,9.0,8.0,1
3209,UEI-IMD-FL-2003-0104,2003-09-24,2003-09-24,1.0,heavy rains,Lucknow,Uttar Pradesh,1.0,,,,1 person died due to wall collapse,Damage to crops reported,IMD,162.0,9.0,2003.0,9.0,24.0,0
3211,UEI-IMD-FL-2003-0106,2003-07-07,2003-07-09,3.0,heavy rains,"Darjeeling,Jalpaiguri",West Bengal,26.0,8.0,,,"In all 26 persons died, of which Twenty Four died in a spate of landslides,8 reported missing in the hills of Darjiling","(i)Landslide reported (ii)Some of the roads reportedly developed large cracks. NH 31 A became completely inaccessible, Kalimpong,Sikkim cutt off from the rest of the country (iii)The hill resorts ; Darjiling,Mirik cut off from the rest of the state stranding hundreds of tourists (iv) 1 under construction bridge collapsed (v) Nearly 50 houses damaged",IMD,,19.0,2003.0,7.0,7.0,1
3212,UEI-IMD-FL-2003-0107,2003-07-26,2003-07-26,1.0,heavy rains,Purba Medinipur,West Bengal,3.0,,,,3 persons died in Kharagpur,,IMD,317.0,19.0,2003.0,7.0,26.0,0
3217,UEI-IMD-FL-2003-0112,2003-07-05,2003-07-05,1.0,heavy rains,New New Delhi,Delhi,4.0,6.0,,,"4 labourers died,6 other injured due to wall collapse",,IMD,,7.0,2003.0,7.0,5.0,0
3218,UEI-IMD-FL-2003-0113,2003-07-09,2003-07-11,3.0,heavy rains,New New Delhi,Delhi,4.0,,,,"4 persons, including 3 children died due to wall/ roof collapse",(i)Rail services disrupted (ii)A 70 ft. long wall in Nangloi area collapsed,IMD,,7.0,2003.0,7.0,9.0,0
3219,UEI-IMD-FL-2004-0001,2004-08-01,2004-08-04,4.0,heavy rains,"Khammam, Krishna, East Godavari,Srikakulam",Andhra Pradesh,10.0,,,,10 persons died,Paddy crop in thousand of hectares damaged,IMD,,28.0,2004.0,8.0,1.0,1
3220,UEI-IMD-FL-2004-0002,2004-11-07,2004-11-07,1.0,heavy rains,Sri Potti Sriramulu Nellore,Andhra Pradesh,4.0,,,,4 persons died,Paddy crop in thousand of hectares damaged,IMD,515.0,28.0,2004.0,11.0,7.0,0
3221,UEI-IMD-FL-2004-0003,2004-06-22,2004-06-22,1.0,heavy rains,"West Kameng, West Kameng",Arunachal Pradesh,5.0,,,500,(i)5 persons died (ii) More than 500 livestock lost,Landslide reported,IMD,,12.0,2004.0,6.0,22.0,0
3222,UEI-IMD-FL-2004-0004,2004-07-10,2004-07-22,13.0,severe flood,6 districts,Arunachal Pradesh,11.0,,,,11 persons died,(i)1.5 lakh people affected (ii) Many private/public buildings damaged (iii) Standing crop in Hundreds of hectares washed away,IMD,,12.0,2004.0,7.0,10.0,1
3224,UEI-IMD-FL-2004-0006,2004-04-20,2004-04-20,1.0,"flash flood(baksa, dhaleswari,kushiara)",Cachar,Assam,5.0,,,,5 persons died,(i)Landslide reported (ii)Manipur-Silchar road blocked for traffic,IMD,282.0,18.0,2004.0,4.0,20.0,0
3227,UEI-IMD-FL-2004-0009,2004-05-19,2004-05-19,1.0,heavy rains,Kamrup,Assam,2.0,,,,2 persons died in a landslide in Kamrup Metropolitan city ,Landslide reported,IMD,291.0,18.0,2004.0,5.0,19.0,0
3230,UEI-IMD-FL-2004-0012,2004-06-21,2004-08-07,48.0,"severe flood(brahmaputra,its tributaries)","Tinsukia, Dhemaji, Dibrugarh, Lakhimpur, Sivasagar, Jorhat, Sonitpur, Golaghat, Udalguri, Chirang, Baksa, Nagaon, Kokrajhar, Darrang, Barpeta, Nalbari, Marigaon, Kamrup, Bongaigaon, Dhubri, Kamrup Metro, Goalpara, Dima Hasao, Cachar, Karimganj, Hailakandi, Charaideo, Majuli, Biswanath, Hojai, South Salmara Mancachar, Karbi Anglong, West Karbi Anglong",Assam,248.0,,,9904,"(i)248 persons died (ii)279 animals including 13 rhinos,1 elephant, 150 deer,80 wild pigs from Kazirang,Orang National Parks(iii)About 4000 cattle,5525 poultry washed away","(i)1,22,97,568 people affected (ii)Standing crop in more than 12 lakh hectares damagd (iii)5,22,820 houses fully/partially damaged (iv)Roads including NH 31,37,44,53,154 submerged at many points disrupting road links between upper,lower Assam (v)Rail track between Kamrup Metropolitan,Lumding severely damaged at different stretches from July 19 (vi)Kaziranga,Orang National Parks Submerged (v) Barpeta, Karimganj,Morigaon districts worst affected",IMD,,18.0,2004.0,6.0,21.0,1
3231,UEI-IMD-FL-2004-0013,2004-09-09,2004-09-10,2.0,"flash flood(brahmaputra,its tributaries)","Barpeta,Bongaigaon",Assam,3.0,,,,3 persons died,2 bridges washed away,IMD,,18.0,2004.0,9.0,9.0,0
3232,UEI-IMD-FL-2004-0014,2004-10-07,2004-10-25,19.0,"severe flood(brahmaputra,its tributaries)","Tinsukia, Dhemaji, Dibrugarh, Lakhimpur, Sivasagar, Jorhat, Sonitpur, Golaghat, Udalguri, Chirang, Baksa, Nagaon, Kokrajhar, Darrang, Barpeta, Nalbari, Marigaon, Kamrup, Bongaigaon, Dhubri, Kamrup Metro, Goalpara, Dima Hasao, Cachar, Karimganj, Hailakandi, Charaideo, Majuli, Biswanath, Hojai, South Salmara Mancachar, Karbi Anglong, West Karbi Anglong",Assam,200.0,,,2256,(i)Nearly 200 people died (ii)2256 cattle lost,"(i)A few incidents of landslides reported in Kamrup Metropolitan city during 7,8 October (ii) A bridge washed away, NH 37 submerged at many points. Road communication between Lower,Upper Assam cut off (iii) Crops in more than 10,000 hectares damaged",IMD,,18.0,2004.0,10.0,7.0,1
3233,UEI-IMD-FL-2004-0015,2004-06-22,2004-06-22,1.0,flash flood,"Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad",Bihar,30.0,,,,30 persons died,(i) Many dridges damaged (ii) Massive lossto agriculture reported,IMD,,10.0,2004.0,6.0,22.0,1
3234,UEI-IMD-FL-2004-0016,2004-07-01,2004-07-31,31.0,"severe flood(adhwara, bagmati, burhi gandak, gandak, ganga, ghagra, kamla balan, kosi, kreh, mahananda, punpun,sone)","Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad",Bihar,450.0,,,743,(i) 450 persons died (ii) 743 cattle perished,"Due to heavy rainfall catchments of upstream of the rivers:(i)Embankments of many rivers breached (ii)Crops in 44.71 lakh hectares affected (iii)3,23,334 houses damaged (iv) Extensive damage to public as well as private property reported (v)Road,rail communication disrupted (vi)Darbhanga,Sitamarhi districts worst affected",IMD,,10.0,2004.0,7.0,1.0,1
3235,UEI-IMD-FL-2004-0017,2004-08-04,2004-08-04,1.0,heavy rains,"North Goa, South Goa",Goa,1.0,8.0,,,"1 woman died,8 other injured in separate incidents of house collapse",Around 200 trees uprooted,IMD,,30.0,2004.0,8.0,4.0,0
3236,UEI-IMD-FL-2004-0018,2004-08-01,2004-08-14,14.0,heavy rains,"Valsad, Amreli, Dangs, Banas Kantha, Patan, Mahesana, Gandhinagar, Ahmedabad, Panch Mahals, Dahod, Vadodara, Bharuch, Porbandar, Narmada, Surat, Tapi, Arvalli, Botad, Chota Udaipur, Mahisagar, Gir Somnath, Sabar Kantha, Kachchh, Surendranagar, Rajkot, Kheda, Anand, Bhavnagar, Junagadh, Jamnagar, Devbhumi Dwarka Dwarka, Morbi, Navsari",Gujarat,184.0,,,637,(i) 184 persons died (ii)637 livestock perished,"(i)Valsad district worst affected (ii) road/rail traffic disrupted (iii) 30,000 houses damaged",IMD,,24.0,2004.0,8.0,1.0,1
3237,UEI-IMD-FL-2004-0019,2004-08-03,2004-08-03,1.0,heavy rains,Ambala,Haryana,2.0,,,,2 persons died,,IMD,58.0,6.0,2004.0,8.0,3.0,0
3238,UEI-IMD-FL-2004-0020,2004-08-08,2004-08-08,1.0,heavy rains,Panchkula,Haryana,10.0,,,,10 persons died in an accident caused due to poor visibility,,IMD,70.0,6.0,2004.0,8.0,8.0,1
3241,UEI-IMD-FL-2004-0023,2004-08-12,2004-08-13,2.0,heavy rains(cloud burst),Kullu,Himachal Pradesh,2.0,10.0,,,"2 persons died,10 others injured in a landslide",Landslide reported,IMD,20.0,2.0,2004.0,8.0,12.0,0
3243,UEI-IMD-FL-2004-0025,2004-08-17,2004-08-17,1.0,heavy rains(cloud burst),Hamirpur,Himachal Pradesh,1.0,,,,1 person died due to landslide,Landslide reported,IMD,17.0,2.0,2004.0,8.0,17.0,0
3244,UEI-IMD-FL-2004-0026,2004-06-06,2004-06-07,2.0,heavy rains,Dakshina Kannada,Karnataka,4.0,,,,4 persons died,,IMD,534.0,29.0,2004.0,6.0,6.0,0
3245,UEI-IMD-FL-2004-0027,2004-06-11,2004-06-16,6.0,heavy rains,"Bengaluru Urban, Belagavi, Chikkaballapura, Dakshina Kannada, Hassan,Kodagu",Karnataka,3.0,3.0,,,"3 persons died, another injured,2 missing in separate incidents of drowning/collapse","(i)Many trees including coconut,arecanut either uprooted or broken (ii)Many electric poles also uprooted (iii)A few houses collapsed,some partially damaged (iv)A car,an Auto rickshaw damaged under an upoted tree (v)Green chillies,vegetables badly damaged (vi)A small bridge collapsed (vii) a chimney of a brick factory collapsed",IMD,,29.0,2004.0,6.0,11.0,0
3246,UEI-IMD-FL-2004-0028,2004-07-08,2004-07-14,7.0,heavy rains,"Bengaluru Urban, Bengaluru Rural,Gadag",Karnataka,15.0,14.0,,,"(i)15 persons died,14 other injured in different incidents of house collapse/drowning/electocution (ii)SOme fowls perished",(i)Many trees uprooted (ii)Large number of houses/huts collapsed (iii)Cable lines snapped at some places (iv)Some vehicles damaged (v)Standing cropdamaged (vi)Canals breached at some  points (vii)Some portion of roads washed away affecting road transport,IMD,,29.0,2004.0,7.0,8.0,1
3247,UEI-IMD-FL-2004-0029,2004-08-02,2004-08-08,7.0,heavy rains,"Belagavi, Ballari, Chikkaballapura, Dakshina Kannada, Dharwad, Kodagu, Shivamogga, Udupi,Uttar Kashia Kannada",Karnataka,6.0,6.0,,,"6 persons died, 5 njured,1 reported missing in separate incidents of house collapse / drowning/ electrocution","(i) Many trees including that of arecanut,coconut uprooted. Electric poles also fell down (ii)Thungabhadra high level canal breached. Standing crops washed away (iii)Many houses damaged/collapsed (iv)Several roads also reported damaged",IMD,,29.0,2004.0,8.0,2.0,0
3248,UEI-IMD-FL-2004-0030,2004-09-14,2004-09-14,1.0,heavy rains,"Mandya,Mysuru",Karnataka,1.0,4.0,,,"1 person died,4 other injured","Bhudanur tank breachedn,heavy loss to crops reported",IMD,,29.0,2004.0,9.0,14.0,0
3249,UEI-IMD-FL-2004-0031,2004-09-20,2004-09-20,1.0,heavy rains,Belagavi,Karnataka,3.0,,,,3 members of a family died due to a roof collapse in Khanapur tehsil,,IMD,527.0,29.0,2004.0,9.0,20.0,0
3251,UEI-IMD-FL-2004-0033,2004-10-19,2004-10-20,2.0,heavy rains,Bengaluru Urban,Karnataka,3.0,3.0,,,"3 persons died,3 other injured",Damage to public/private property,IMD,525.0,29.0,2004.0,10.0,19.0,0
3252,UEI-IMD-FL-2004-0034,2004-06-04,2004-06-18,15.0,heavy rains,"Idukki, Kannur, Kollam, Kottayam, Kozhikode, Malappuram, Palakkad , Thrissur,Thiruvananthapuram",Kerala,25.0,5.0,,,"25 persons died, 3 injured,2 reported missing in separate incidents of landslide,drowning","(i)Landslide reported (ii)Wayanad mountain pass blocked (iii)Widespread damage to agriculture reported (iv)Many houses including  a school building collapsed,many other damaged",IMD,,32.0,2004.0,6.0,4.0,1
3256,UEI-IMD-FL-2004-0038,2004-08-03,2004-08-08,6.0,heavy rains,"Idukki, Kannur, Kasaragod, Kollam, Kozhikode, Malappuram, Palakkad,Wayanad",Kerala,31.0,29.0,,,"31 persons died, 29 injured,5 reported missing","(i)More thean 2000 houses damaged/destroyed (ii)Roads also damaged (iii)Damage to crops also reported (iv)Checkdam at Pothumattom in Idukki dist, collapsed",IMD,,32.0,2004.0,8.0,3.0,1
3257,UEI-IMD-FL-2004-0039,2004-10-04,2004-10-04,1.0,heavy rains,"Alappuzha, Ernakulam,Thrissur",Kerala,2.0,,,,2 persons died,(i)64 houses partially damaged (ii)Thousands of acres of 'Karippadom' submerged. Rice fields submerged,IMD,,32.0,2004.0,10.0,4.0,0
3260,UEI-IMD-FL-2004-0042,2004-06-18,2004-06-18,1.0,heavy rains,Mumbai,Maharashtra,1.0,10.0,,,"1 person died,10 other injured in separate incidents of house collapse",(i)A few houses collapsed (ii)More than 200 trees uprooted,IMD,482.0,27.0,2004.0,6.0,18.0,0
3262,UEI-IMD-FL-2004-0044,2004-07-26,2004-08-05,11.0,heavy rains,"Mumbai, Pune,Thane",Maharashtra,33.0,50.0,,,"33 persons died,more than 50 injured in separate incidents of landslide/ house collapse/ drowning","(i)Landslide reported (ii)Lowlying areas inundated (iii)Most of the roads washed away at many points (iv) Rail/road communication affected (v) Trees uprooted in some areas (vi)Many houses damaged (vii)Most oof the paddy fields in Mulshi,Paud tehsils of Pune dist damaged",IMD,,27.0,2004.0,7.0,26.0,1
3263,UEI-IMD-FL-2004-0045,2004-08-11,2004-08-12,2.0,heavy rains,"Mumbai, Pune,Satara",Maharashtra,3.0,1.0,,,"3 persons died,1 injured due to landslide in Mumbai","(i) Landslide reported (ii)Loss of agriculture nad property reported in many villages of Patan tehsil in Stara dist., Along the banks of Koyna river (iii)400 year old construction of archaeological importance razed to ground at Shivneri Fort in Pune dist.",IMD,,27.0,2004.0,8.0,11.0,0
3264,UEI-IMD-FL-2004-0046,2004-09-28,2004-09-29,2.0,heavy rains,"Aurangabad,Beed,Hingoli, Jalna, Latur, Nanded,Dharashiv,Parbhani",Maharashtra,14.0,,,,14 persons died,,IMD,,27.0,2004.0,9.0,28.0,1
3266,UEI-IMD-FL-2004-0048,2004-10-08,2004-10-10,3.0,flash flood,"East Khasi Hills,West Garo Hills",Meghalaya,9.0,,,,9 persons died,(i)Landslide reported (ii)Damage to public/private property reported,IMD,,17.0,2004.0,10.0,8.0,0
3267,UEI-IMD-FL-2004-0049,2004-06-22,2004-06-22,1.0,heavy rains,"Kolasib, Aizawl, Mamit, Champhai, Serchhip, Lunglei, Siaha, Lawngtlai",Mizoram,6.0,,,,6 persons died,(i) Landslide reported (ii)2 houses damaged,IMD,,15.0,2004.0,6.0,22.0,0
3270,UEI-IMD-FL-2004-0052,2004-07-04,2004-07-04,1.0,heavy rains,Jaipur,Rajasthan,1.0,,,,1 person died due to wall collapse,,IMD,102.0,8.0,2004.0,7.0,4.0,0
3271,UEI-IMD-FL-2004-0053,2004-08-11,2004-08-12,2.0,heavy rains,"Bhilwara,Jaipur",Rajasthan,6.0,,,,6 persons died,,IMD,,8.0,2004.0,8.0,11.0,0
3272,UEI-IMD-FL-2004-0054,2004-08-16,2004-08-16,1.0,heavy rains,"Baran, Bundi, Jhalawar,Kota",Rajasthan,6.0,,,,6 persons died,Several houses collapsed in Baran district,IMD,,8.0,2004.0,8.0,16.0,0
3275,UEI-IMD-FL-2004-0057,2004-10-30,2004-10-30,1.0,heavy rains,"Thanjavur, Thiruvarur,Viluppuram",Tamil Nadu,5.0,,,,5 persons died,"Samba crop in thousands of hectares inundated in Thanjavur,Thiruvarur  dist",IMD,,33.0,2004.0,10.0,30.0,0
3277,UEI-IMD-FL-2004-0059,2004-11-09,2004-11-09,1.0,heavy rains,Chennai,Tamil Nadu,2.0,,,,2 persons died due to house collapse,,IMD,568.0,33.0,2004.0,11.0,9.0,0
3279,UEI-IMD-FL-2004-0061,2004-06-17,2004-06-25,9.0,"severe flood(bijoy,khowai)","Dhalai, South Tripura,West Tripura",Tripura,4.0,,,,4 persons died,"(i)In South Tripura dist, nearly 75.000 people displaced (ii)In Dhalai dist, about 1 lakh people forced to leave their homes",IMD,,16.0,2004.0,6.0,17.0,0
3282,UEI-IMD-FL-2004-0064,2004-07-06,2004-07-06,1.0,heavy rains(cloud burst),Chamoli,Uttarakhand,31.0,28.0,,,"31 pilgrims died,28 others injured when 3 vehicles carrying them swamped into the Alakhanda river due to massive landslide triggered by a cloud burst","(i)Landslide reported (ii)3 vehicles washed away (iii)More than 5000 pilgrims stranded as severe damage to road reported near Lambagar (iv) Bad weather hampered rescue,relief work",IMD,47.0,5.0,2004.0,7.0,6.0,1
3283,UEI-IMD-FL-2004-0065,2004-07-28,2004-07-28,1.0,heavy rains,"Tehri Garhwal,Uttar Kashi Kashi",Uttarakhand,6.0,,,,6 persons buried alive in a landslide,Landslide reported,IMD,,5.0,2004.0,7.0,28.0,0
3284,UEI-IMD-FL-2004-0066,2004-08-26,2004-08-26,1.0,flash flood,Udam Singh Nagar,Uttarakhand,8.0,,,,8 persons lost their lives,(i)Breaches at zero point of Nanak Sagar dam caused heavy destruction (ii)Chikadghat bridge washed away,IMD,56.0,5.0,2004.0,8.0,26.0,0
3285,UEI-IMD-FL-2004-0067,2004-07-08,2004-07-09,2.0,heavy rains,"Kanpur nagar Nagar,Kanpur nagar Dehat,Rae Bareli",Uttar Pradesh,8.0,,,,8 persons died due to house collapse,,IMD,,9.0,2004.0,7.0,8.0,0
3287,UEI-IMD-FL-2004-0069,2004-09-21,2004-09-23,3.0,heavy rains(cloud burst),East Uttar Kashi Pradesh,Uttar Pradesh,84.0,,,,84 persons died,(i)Thousands of acres of crop inundated (ii)Hundreds of houses flattened,IMD,,9.0,2004.0,9.0,21.0,1
3288,UEI-IMD-FL-2004-0070,2004-07-08,2004-07-14,7.0,moderate flood,Northern parts,West Bengal,5.0,,,,5 persons died,,IMD,,19.0,2004.0,7.0,8.0,0
3290,UEI-IMD-FL-2004-0072,2004-09-08,2004-09-21,14.0,heavy rains,"Howrah, Jalpaiguri, Kolkata, Malda, Murshidabad, Nadia,North 24 Parganas",West Bengal,17.0,4.0,,,"17 persons died,4 other injured",(i)2700houses damaged (ii)Nearly 500 acres of paddy field inundated (iii)Railway line damaged,IMD,,19.0,2004.0,9.0,8.0,1
3291,UEI-IMD-FL-2004-0073,2004-10-01,2004-10-19,19.0,severe flood,"South 24 Parganas*, Darjeeling, Jalpaiguri, Dakshin Dinajpur, Maldah, Murshidabad, Birbhum, Nadia, Purba Purba Bardhaman, Purulia, Bankura, North 24 Parganas",West Bengal,18.0,,,,18 persons died,"25,000 people marooned",IMD,,19.0,2004.0,10.0,1.0,1
3292,UEI-IMD-FL-2004-0074,2004-08-03,2004-08-03,1.0,heavy rains,"Gurdaspur, Hoshiarpur, Amritsar, Jalandhar, Tarn Taran, Rupnagar, Shahid Bhagat Singh Nagar, Fazilka, Moga, Ludhiana, S.A.S Nagar*, Faridkot, Fatehgarh Sahib, Sri Sri Muktsar Sahib Sahib, Sangrur, Barnala, Bathinda, Patiala, Mansa, Ferozepur, Pathankot, Kapurthala",Punjab,3.0,,,,3 persons died,,IMD,,3.0,2004.0,8.0,3.0,0
3294,UEI-IMD-FL-2005-0001,2005-07-09,2005-07-09,1.0,heavy rains,"Hyderabad, Khammam, Krishna, Medak,Warangal, Warangal, Warangal, Warangal",Andhra Pradesh,9.0,,,,9 persons died ,,IMD,,28.0,2005.0,7.0,9.0,0
3295,UEI-IMD-FL-2005-0002,2005-07-23,2005-07-25,3.0,heavy rains,Some parts,Andhra Pradesh,9.0,,,,9 persons died,,IMD,,28.0,2005.0,7.0,23.0,0
3296,UEI-IMD-FL-2005-0003,2005-09-19,2005-09-20,2.0,heavy rains,"East Godavari, Srikakulam, Visakhapatnam, Vizianagaram,West Godavari",Andhra Pradesh,6.0,,,,6 persons died,"(i)Many villages submerged (ii)10,000 people shifted to safer places",IMD,,28.0,2005.0,9.0,19.0,0
3297,UEI-IMD-FL-2005-0004,2005-10-13,2005-10-15,3.0,heavy rains,"Y.S.R., Guntur, Khammam, Krishna, Mahabubnagar, Sri Potti Sriramulu Nellore",Andhra Pradesh,19.0,,,,19 persons died,,IMD,,28.0,2005.0,10.0,13.0,1
3298,UEI-IMD-FL-2005-0005,2005-10-28,2005-10-28,1.0,heavy rains,"Chittoor, Sri Potti Sriramulu Nellore",Andhra Pradesh,10.0,,,,10 persons died,"20,000 people shifted to safer places",IMD,,28.0,2005.0,10.0,28.0,1
3299,UEI-IMD-FL-2005-0006,2005-08-25,2005-08-28,4.0,heavy rains,Itanagar,Arunachal Pradesh,1.0,5.0,,,"1 man died,5 other injured in landslide event",(i)4 houses washed away by flood water of Pachin river (ii)Damage to crops reported,IMD,,12.0,2005.0,8.0,25.0,0
3302,UEI-IMD-FL-2005-0009,2005-07-08,2005-07-28,21.0,severe flood,"Barpeta, Bongaigaon, Dhemaji, Dhubri, Dibrugarh, Goalpara, Jorhat, Kamrup, Karimganj, Kokrajhar, Lakhimpur, Marigaon, Nalbari, Sonitpur,Tinsukia",Assam,15.0,,,,15 persons died,"(i)3,66,065 people in 449 villages affected (ii) Damage to standing crops in 70,974 hectares affected (iii)NH52,NH31 overtapped at several places (iv) Road communication between Dhemani,Janai subdivision disrupted",IMD,,18.0,2005.0,7.0,8.0,1
3303,UEI-IMD-FL-2005-0010,2005-08-08,2005-08-14,7.0,"severe flood(saktola,pahumora)","Barpeta, Darrang, Goalpara, Jorhat, Kamrup, Lakhimpur,Nalbari",Assam,43.0,,,,43 persons died in landslide event,"(i)1,13,146 people in 120 villages affected (ii)Agriculture land in 3,267 hectares affected (iii)Damage to standing crop reported",IMD,,18.0,2005.0,8.0,8.0,1
3304,UEI-IMD-FL-2005-0011,2005-08-19,2005-08-19,1.0,heavy rains,Kamrup,Assam,2.0,4.0,,,"2 persons died,4 other injured in landslide in Gitanagar",(i)Landslide reported in Kamrup Metropolitan (ii)2 houses completely destroyed,IMD,291.0,18.0,2005.0,8.0,19.0,0
3307,UEI-IMD-FL-2005-0014,2005-08-22,2005-08-28,7.0,severe flood(brahmaputra),"Kamrup, Nagaon,Sonitpur",Assam,15.0,,,,15 persons died,(i)7000 people affected (ii)6000 bighas of cultivated land affected (iii)Damage to standing crop reported (iv)Flood water entered in Kaziranga National Park causing havoc among the animals,IMD,,18.0,2005.0,8.0,22.0,1
